,sell_price,rent_price,net_area,gross_area,effi_ratio,layout,orit,view,desc,upd_dt,addr,blk_num,school,ttl_flt,occu_permit_dt,facilities,prop_val,ln_amt,int_rt,rpy_prd,inc_reqr
0,Price(HK$)7.2M,,351,444,79%,2room(s),,,Terrace,27/04/2019, 106-110 TSAT TSZ MUI ROAD,1Block, Nearby Kindergarten EAST; Primary 14; Secondary EAST,88Units,"20September,1985",,"$7,200,000","60%or$4,320,000",P*-3.0or2.375%,30Years(360Phase),"$40,318/Month"
0,Price(HK$)5.95M,,401,542,74%,2room(s),Northwest,"GardenView,OverlookingSportsField",,20/05/2019, 9 CHI CHEONG ROAD,, Nearby Kindergarten NORTH; Primary 80; Secondary NORTH,780Units,"18August,1992",,"$5,950,000","60%or$3,570,000",P*-3.0or2.375%,30Years(360Phase),"$33,318/Month"
0,Price(HK$)6.8M,,455,663,69%,2room(s),Southwest,BuildingView,,20/05/2019, 33 WO YI HOP ROAD,2, Nearby Kindergarten KWAI TSING; Primary 64; Secondary KWAI TSING,924Units,"10July,2007",,"$6,800,000","60%or$4,080,000",P*-3.0or2.375%,30Years(360Phase),"$38,078/Month"
0,Price(HK$)12M,,722,978,74%,3room(s),North,,,20/05/2019, 15 PUI SHING ROAD,"6Towers(Tower1,2,3,5,6,7),(Tower4isomitted.)", Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"2,130Units","23December,2004",,"$12,000,000","50%or$6,000,000",P*-3.0or2.375%,30Years(360Phase),"$55,997/Month"
0,Price(HK$)14M,,752,996,76%,3room(s),North,"Bright&OpenView,MountainView,GardenView",,19/05/2019, 8 HIN TAI STREET,11, Nearby Kindergarten SHATIN; Primary 88; Secondary SHATIN,640Units,"09October,1995","GolfCourse,OutdoorSwimmingPool,JoggingTracks,ChildrenPlayground,ClubHouse,Gymnasium,SquashCourt","$14,000,000","50%or$7,000,000",P*-3.0or2.375%,30Years(360Phase),"$65,330/Month"
0,Price(HK$)40M,,"1,570","2,203",71%,3room(s),Northeast,PanoramicSeaView,"510FeetGarden,1CoveredCarpark",18/05/2019, 19 PIK SHA ROAD,10Blocks, Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,8Units,"24July,1997",,"$40,000,000","50%or$20,000,000",P*-3.0or2.375%,30Years(360Phase),"$186,657/Month"
0,Price(HK$)25M,"Rent(HK$)50,000","2,005","3,174",63%,4room(s),Northwest,"Bright&OpenView,Bright&OpenView,MountainView,MountainView","871FeetGarden,Garden,RoofTop,RoofTop,2CoveredCarpark,Garage,Garage",20/05/2019, 1 LO PING ROAD,98Blocks, Nearby Kindergarten TAI PO; Primary 84; Secondary TAI PO,98Units,"15March,1999",,"$25,000,000","50%or$12,500,000",P*-3.0or2.375%,30Years(360Phase),"$116,661/Month"
0,Price(HK$)4.4M,,274,394,70%,2room(s),,,,20/05/2019, 3 ON CHEE ROAD,5, Nearby Kindergarten TAI PO; Primary 84; Secondary TAI PO,704Units,"06February,1986","Restaurant,ChildrenPlayground,Garden","$4,400,000","60%or$2,640,000",P*-3.0or2.375%,30Years(360Phase),"$24,639/Month"
0,Price(HK$)6.9M,,482,635,76%,,,,,09/05/2019, 8 YUK TAI STREET,, Nearby Kindergarten SHATIN; Primary 89; Secondary SHATIN,"1,124Units","31August,2000",,"$6,900,000","60%or$4,140,000",P*-3.0or2.375%,30Years(360Phase),"$38,638/Month"
0,Price(HK$)19M,,"1,222",,,,,,,19/05/2019, 39 LUEN HING STREET,1Block, Nearby Kindergarten NORTH; Primary 81; Secondary NORTH,144Units,"30July,2014",ClubHouse,"$19,000,000","50%or$9,500,000",P*-3.0or2.375%,30Years(360Phase),"$88,662/Month"
0,Price(HK$)7.55M,,482,609,79%,,,,,16/05/2019, 8 YUK TAI STREET,, Nearby Kindergarten SHATIN; Primary 89; Secondary SHATIN,"1,124Units","31August,2000",,"$7,550,000","60%or$4,530,000",P*-3.0or2.375%,30Years(360Phase),"$42,278/Month"
0,Price(HK$)6.8M(Premium Paid),,544,724,75%,3room(s),,,,20/05/2019, 5 YAT NGA LANE,2Blocks, Nearby Kindergarten TAI PO; Primary 84; Secondary TAI PO,"1,224Units","25September,1991",,"$6,800,000","60%or$4,080,000",P*-3.0or2.375%,30Years(360Phase),"$38,078/Month"
0,Price(HK$)7.68M,,637,743,86%,3room(s),North,MountainView,,13/05/2019, 9 WAH KING HILL ROAD,"22Blocks(Blocks1A,1-21)", Nearby Kindergarten KWAI TSING; Primary 65; Secondary KWAI TSING,"1,502Units","11July,1989(Block21),07August,1987(Block18-20),26November,1986(Block15-17),28August,1986(Block13,14),09July,1986(Block11,12),29May,1986(Block1,1A,2-5),02January,1986(Block9,10),13May,1985(Block6,7),18October,1984(Block8)","OutdoorPlayground,ChildrenRecreationFacilities,SaunaRoom,SquashCourt,Gymnasium,TennisCourt,OutdoorSwimmingPool,ClubHouseRestaurant,TableTennisRoom,ChildrenPlayRoom,ReadingArea,MeetingRoom","$7,680,000","60%or$4,608,000",P*-3.0or2.375%,30Years(360Phase),"$43,006/Month"
0,Price(HK$)8.68M,,645,903,71%,3room(s),Northwest,BuildingView,,14/04/2019, 33 WO YI HOP ROAD,2, Nearby Kindergarten KWAI TSING; Primary 64; Secondary KWAI TSING,924Units,"10July,2007",,"$8,680,000","57%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)15.8M,,"1,141","1,530",75%,3room(s),East,"Bright&OpenView,FountainView,FountainView","2CoveredCarpark,1CoveredCarpark",13/05/2019, 1 HUNG LAM DRIVE,, Nearby Kindergarten TAI PO; Primary 84; Secondary TAI PO,286Units,"25January,2002",,"$15,800,000","50%or$7,900,000",P*-3.0or2.375%,30Years(360Phase),"$73,730/Month"
0,Price(HK$)8.9M,,401,531,76%,1room(s),,"Bright&OpenView,Bright&OpenView",,12/05/2019," 1 WO FUNG STREET, 30 KO SHING STREET",1, Nearby Kindergarten CENTRAL & WESTERN; Primary 11; Secondary CENTRAL & WESTERN,155Units,"21April,2009","OutdoorSwimmingPool,Jacuzzi,SunBathZone,SkyGarden,Gymnasium,ChildrenPlayRoom","$8,900,000","56%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)4.4M,,452,561,81%,2room(s),,,,18/05/2019, 19 HOP CHOI STREET,2Blocks, Nearby Kindergarten YUEN LONG; Primary 74; Secondary YUEN LONG,400Units,"15October,1990",,"$4,400,000","60%or$2,640,000",P*-3.0or2.375%,30Years(360Phase),"$24,639/Month"
0,Price(HK$)6.6M,,649,776,84%,,Northwest,MountainView,,10/05/2019, 7-23 DISCOVERY BAY ROAD,9Blocks, Nearby Kindergarten ISLAND; Primary 99; Secondary ISLAND,"1,334Units",,,"$6,600,000","60%or$3,960,000",P*-3.0or2.375%,30Years(360Phase),"$36,958/Month"
0,Price(HK$)28.88M,,857,962,89%,3room(s),,"SeaView,GardenView","629FeetRoofTop,1CoveredCarpark,Balcony",09/05/2019, 6 DRAGON TERRACE,3Blocks, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,360Units,"10June,1980",,"$28,880,000","50%or$14,440,000",P*-3.0or2.375%,30Years(360Phase),"$134,766/Month"
0,Price(HK$) 1.58M(Premium Not Paid),,217,272,80%,,,,,18/05/2019, 10 HIU WAN ROAD,3Blocks, Nearby Kindergarten TAI PO; Primary 84; Secondary TAI PO,"2,650Units","September,1991(Block1WanLoiHouse,Block2WanLamHouse),December,1992(Block5WanHangHouse)",,"$1,580,000","60%or$948,000",P*-3.0or2.375%,30Years(360Phase),"$8,848/Month"
0,Price(HK$)24.5M,,"1,226","1,368",90%,3room(s),Northwest,GardenView,,17/05/2019, 233 ELECTRIC ROAD,14, Nearby Kindergarten EAST; Primary 14; Secondary EAST,"2,393Units","30May,1986(Block11-14),28May,1986(Block7-10),28April,1983(Block1-3),31December,1982(Block4-6)","IndoorHeatedSwimmingPool,Gymnasium,SquashCourt,SaunaRoom,Resident'sClub","$24,500,000","50%or$12,250,000",P*-3.0or2.375%,30Years(360Phase),"$114,327/Month"
0,Price(HK$)9.68M,,537,,,1room(s),Northeast,"Vendor
AsianViewDevelopmentLimited

Holdingcompanyofthevendor
TsimShaTsuiPropertiesLimited
SinoLandCompanyLimited
KingChanceDevelopmentLimited
BartisInvestmentLimited",,30/04/2019, 8 TAI MONG TSAI ROAD,4Towers, Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,297Units,"20October,2017",,"$9,680,000","51%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)10M,,801,"1,036",77%,3room(s),Northeast,SeaView,,17/05/2019, 12 TUNG CHUNG WATERFRONT ROAD,5, Nearby Kindergarten ISLAND; Primary 98; Secondary ISLAND,"2,022Units","12September,2002",,"$10,000,000","50%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)10.19M,,927,"1,228",75%,4room(s),,,,16/05/2019, 1 KIN TUNG ROAD,, Nearby Kindergarten ISLAND; Primary 98; Secondary ISLAND,824Units,"25September,2006",,"$10,200,000","50%or$5,100,000",P*-3.0or2.375%,30Years(360Phase),"$47,598/Month"
0,Price(HK$)4.08M,"Rent(HK$)9,800",322,446,72%,2room(s),,,,21/03/2019, 8 YU KING SQUARE,1Block, Nearby Kindergarten YUEN LONG; Primary 74; Secondary YUEN LONG,90Units,"16November,1984",,"$4,080,000","60%or$2,448,000",P*-3.0or2.375%,30Years(360Phase),"$22,847/Month"
0,Price(HK$)5M,,380,,,,,,,18/04/2019, 65-89 Shung Ling Street,1,,275,14/08/1971,,"$5,000,000","60%or$3,000,000",P*-3.0or2.375%,30Years(360Phase),"$27,999/Month"
0,Price(HK$)23.8M,,"1,032","1,150",90%,3room(s),Northeast,ViewsoverlookingVictoriaHarbour,,17/05/2019, 233 ELECTRIC ROAD,14, Nearby Kindergarten EAST; Primary 14; Secondary EAST,"2,393Units","30May,1986(Block11-14),28May,1986(Block7-10),28April,1983(Block1-3),31December,1982(Block4-6)","IndoorHeatedSwimmingPool,Gymnasium,SquashCourt,SaunaRoom,Resident'sClub","$23,800,000","50%or$11,900,000",P*-3.0or2.375%,30Years(360Phase),"$111,061/Month"
0,Price(HK$)7M(Premium Paid),,570,702,81%,,,,,19/05/2019, 28 ON SHING STREET,2Blocks, Nearby Kindergarten SHATIN; Primary 89; Secondary SHATIN,520Units,"11November,1991","Carpark,ShoppingMall","$7,000,000","60%or$4,200,000",P*-3.0or2.375%,30Years(360Phase),"$39,198/Month"
0,Price(HK$)6M,,286,378,76%,1room(s),,,,10/05/2019," 158-172 JAFFE ROAD, 20 FLEMING ROAD",1, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,86Units,"23January,1980",,"$6,000,000","60%or$3,600,000",P*-3.0or2.375%,30Years(360Phase),"$33,598/Month"
0,Price(HK$)25.5M,,893,,,,,,,11/05/2019, 9 AUSTIN ROAD WEST,"4Towers,Tower1toTower5(Tower4isomitted)", Nearby Kindergarten YAU TSIM MONG; Primary 31; Secondary YAU TSIM MONG,691Units,"30December,2014",,"$25,500,000","50%or$12,750,000",P*-3.0or2.375%,30Years(360Phase),"$118,994/Month"
0,Price(HK$)10.38M,,549,718,76%,,,"FountainView,BuildingView",Terrace,25/04/2019, 599 SAI SHA ROAD,"7Towers(Tower1,2,3,5,6,7,8)", Nearby Kindergarten SHATIN; Primary 89; Secondary SHATIN,"2,169Units","17July,2009","Clubhouse/ancillaryrecreationalfacilitiesincludeoutdoorswimmingpools,kid'spool,jacuzzi,indoorswimmingpool,saunaandsteam,changingrooms,spaandspavillas,multi-purposeballcourt,gymnasium,kid'sgymnasium,aerobicroom,bowlingalley,billiardrooms,sittingareasandlounges,readingrooms,functionrooms,studyroom,musicroom,computerroom,gameroooms,videogamesroom,children'splayareas,outdoorchildrenplayareas,BBQhuts,tenniscourt,karaokerooms,fitnessroom,tabletennisroomandlandscapedgardens","$10,380,000","50%or$5,190,000",P*-3.0or2.375%,30Years(360Phase),"$48,438/Month"
0,Price(HK$)8.19M,,652,884,74%,3room(s),,,,20/05/2019, 1 KIN TUNG ROAD,, Nearby Kindergarten ISLAND; Primary 98; Secondary ISLAND,824Units,"25September,2006",,"$8,200,000","60%or$4,920,000",P*-3.0or2.375%,30Years(360Phase),"$45,918/Month"
0,Price(HK$)12.8M,,517,701,74%,1room(s),East,,650FeetTerrace,18/05/2019," 27 KENNEDY TOWN NEW PRAYA, 65 CATCHICK STREET",2Blocks, Nearby Kindergarten CENTRAL & WESTERN; Primary 11; Secondary CENTRAL & WESTERN,96Units,"28December,1988",,"$12,800,000","50%or$6,400,000",P*-3.0or2.375%,30Years(360Phase),"$59,730/Month"
0,Price(HK$)12.9M,,718,850,84%,3room(s),North,"Bright&OpenView,GardenView","1Carpark,Balcony",09/05/2019, 1 BRAEMAR TERRACE,"5Blocks(BlockA-D,E-H,I-L,M-P,Q-T)", Nearby Kindergarten EAST; Primary 14; Secondary EAST,266Units,"15August,1974",Carpark,"$12,900,000","50%or$6,450,000",P*-3.0or2.375%,30Years(360Phase),"$60,197/Month"
0,Price(HK$)33M,"Rent(HK$)50,000","1,815","2,891",63%,,,,,23/04/2019," 28,33 KWU TUNG ROAD",198Blocks(House), Nearby Kindergarten NORTH; Primary 80; Secondary NORTH,198Units,"30December,2009",,"$33,000,000","50%or$16,500,000",P*-3.0or2.375%,30Years(360Phase),"$153,992/Month"
0,Price(HK$)5.6M,,337,451,75%,,,,,18/05/2019, 18 ON LUK STREET,16, Nearby Kindergarten SHATIN; Primary 89; Secondary SHATIN,"4,760Units","10October,1996(TheToloPlace(Block1-4)),15December,1994(BlockE-H,J-M),21January,1994(BlockN,P,Q,R),19February,1993(BlockC,D),10February,1993(BlockA,B)",,"$5,600,000","60%or$3,360,000",P*-3.0or2.375%,30Years(360Phase),"$31,358/Month"
0,Price(HK$)12M,,639,855,75%,3room(s),,Bright&OpenView,,20/05/2019, 7-11 KWAI FOO ROAD,3, Nearby Kindergarten KWAI TSING; Primary 65; Secondary KWAI TSING,640Units,"09March,1990","Bank,Restaurant,Garden,CarPark,ShoppingMall,SwimmingPool,Supermarket","$12,000,000","50%or$6,000,000",P*-3.0or2.375%,30Years(360Phase),"$55,997/Month"
0,Price(HK$)24.8M,,518,712,73%,,West,"SeaView,GardenView",,18/05/2019, 1 AUSTIN ROAD WEST,"4Towers(Tower1,1A,2,2A)", Nearby Kindergarten YAU TSIM MONG; Primary 31; Secondary YAU TSIM MONG,"1,054Units","15September,2005",,"$24,800,000","50%or$12,400,000",P*-3.0or2.375%,30Years(360Phase),"$115,727/Month"
0,Price(HK$) 3.5M(Premium Not Paid),,426,572,74%,,,,,14/04/2019, 1111 TIN TSZ ROAD,1Block, Nearby Kindergarten YUEN LONG; Primary 72; Secondary YUEN LONG,756Units,"5September,1997",,"$3,500,000","60%or$2,100,000",P*-3.0or2.375%,30Years(360Phase),"$19,599/Month"
0,Price(HK$)20M,,"1,265","1,270",100%,3room(s),Southwest,GardenView,,25/04/2019," 2-16 EAST LAGUNA STREET, 1-39 LAGUNA STREET, 2-6 LAGUNA STREET, 3-11 SOUTH LAGUNA STREET, 2-4 SOUTH LAGUNA STREET",38, Nearby Kindergarten KWUN TONG; Primary 48; Secondary KWUN TONG,"8,072Units","9December,1994(Block10-12,19-23),21May,1993(Block9,18),17February,1992(Block32-38),23December,1991(Block8,17),10May,1991(Block24-31),21December,1990(Block1-7,13-16)","Lounge,ChildrenPlayground,SwimmingPool,TennisCourt,VolleyballCourt,BasketballCourt,Roller-skatingRink,SquashCourt,SnookerRoom,Gymnasium,SaunaRoom,AerobicRoom,GameRoom","$20,000,000","50%or$10,000,000",P*-3.0or2.375%,30Years(360Phase),"$93,329/Month"
0,Price(HK$)9.5M,"Rent(HK$)20,000",716,951,75%,,,"SeaView,GardenView",,02/05/2019, 520 CASTLE PEAK ROAD TSUEN WAN,, Nearby Kindergarten TSUEN WAN; Primary 62; Secondary TSUEN WAN,344Units,"16December,1998",,"$9,500,000","52%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)20.8M,,546,747,73%,2room(s),East,Bright&OpenView,,20/05/2019, 1 AUSTIN ROAD WEST,"4Towers(Tower1,1A,2,2A)", Nearby Kindergarten YAU TSIM MONG; Primary 31; Secondary YAU TSIM MONG,"1,054Units","15September,2005",,"$20,800,000","50%or$10,400,000",P*-3.0or2.375%,30Years(360Phase),"$97,062/Month"
0,Price(HK$)13.2M,,"1,031","1,498",69%,,Southeast,,,20/05/2019, 9 WAH KING HILL ROAD,"22Blocks(Blocks1A,1-21)", Nearby Kindergarten KWAI TSING; Primary 65; Secondary KWAI TSING,"1,502Units","11July,1989(Block21),07August,1987(Block18-20),26November,1986(Block15-17),28August,1986(Block13,14),09July,1986(Block11,12),29May,1986(Block1,1A,2-5),02January,1986(Block9,10),13May,1985(Block6,7),18October,1984(Block8)","OutdoorPlayground,ChildrenRecreationFacilities,SaunaRoom,SquashCourt,Gymnasium,TennisCourt,OutdoorSwimmingPool,ClubHouseRestaurant,TableTennisRoom,ChildrenPlayRoom,ReadingArea,MeetingRoom","$13,200,000","50%or$6,600,000",P*-3.0or2.375%,30Years(360Phase),"$61,597/Month"
0,Price(HK$)17.8M,,879,"1,107",79%,1room(s),Southeast,SeaView,,14/05/2019, 18A SOUTH HORIZON DRIVE,34, Nearby Kindergarten SOUTH; Primary 18; Secondary SOUTH,"9,812Units","28March,1995(Block25-28,32,33,33A),19December,1994(Block29-31),02February,1994(Block19,20,22,23,23A),20December,1993(Block17,18,21),27July,1993(Block13A,15,16),30October,1992(Block7-13),31March,1992(Block6),22November,1991(Block1-5)","ClubHouse,IndoorHeatedSwimmingPool,Jacuzzi,Gymnasium,SquashCourt,BasketballCourt,BadmintonCourt,DancingRoom,GameRoom,OutdoorSwimmingPool,TennisCourt,ChildrenPlayground","$17,800,000","50%or$8,900,000",P*-3.0or2.375%,30Years(360Phase),"$83,062/Month"
0,Price(HK$)22M,,788,"1,032",76%,3room(s),,Bright&OpenView,1CoveredCarpark,20/05/2019, 11 TAI HANG ROAD,2, Nearby Kindergarten EAST; Primary 12; Secondary EAST,270units,"24November,2009","Outdoorinfinityswimmingpool,gymnasium,aerobicsroom,massage/exerciseroom,familytheatre,karaokeroom,banquetroom,studyroom,childrenplayarea,musicroom,tabletennisroom,readingroom,juicebar,kids'library&gameroom,kids'gymnasium,saunaroom,steamroomandBBQarea.WIFInetworkwillbecoveredinclubhouseareaandlandscapinggardeninL6.","$22,000,000","50%or$11,000,000",P*-3.0or2.375%,30Years(360Phase),"$102,661/Month"
0,Price(HK$)9.9M,,645,781,83%,3room(s),,,,14/05/2019, 1-3 ON KING STREET,5, Nearby Kindergarten SHATIN; Primary 91; Secondary SHATIN,"1,148Units","09February,1988","ChildrenPlayground,Garden,CarPark,RecreationRoom,SwimmingPool","$9,900,000","50%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)34.79M,,"1,546","2,020",77%,4room(s),Northwest,,"394FeetRoofTop,1CoveredCarpark",12/05/2019, 83 CHUNG HAU STREET,2Blocks, Nearby Kindergarten KOWLOON CITY; Primary 34; Secondary KOWLOON CITY,334Units,"12,June1998",,"$34,800,000","50%or$17,400,000",P*-3.0or2.375%,30Years(360Phase),"$162,392/Month"
0,Price(HK$)17.8M,,673,922,73%,3room(s),Northwest,SeaView,,19/05/2019, 38 TAI HONG STREET,, Nearby Kindergarten EAST; Primary 14; Secondary EAST,"2,020Units","19August,2005(Block1,6),21June,2005(Block2,3,5)",,"$17,800,000","50%or$8,900,000",P*-3.0or2.375%,30Years(360Phase),"$83,062/Month"
0,Price(HK$)5.8M,,407,500,81%,,,,,16/05/2019,,1,,92,30/08/1973,,"$5,800,000","60%or$3,480,000",P*-3.0or2.375%,30Years(360Phase),"$32,478/Month"
0,Price(HK$)42M,,"2,454","4,241",58%,5room(s),South,,"2759FeetGarden,RoofTop,2CoveredCarpark,2Carpark,58FeetBalcony,Garage",03/05/2019," 28,33 KWU TUNG ROAD",198Blocks(House), Nearby Kindergarten NORTH; Primary 80; Secondary NORTH,198Units,"30December,2009",,"$42,000,000","50%or$21,000,000",P*-3.0or2.375%,30Years(360Phase),"$195,990/Month"
0,Price(HK$)8.1M,,489,665,74%,,,,,10/05/2019, SIENA TWO,, Nearby Kindergarten ISLAND; Primary 99; Secondary ISLAND,757Units,"30July,2002",ClubHouse,"$8,100,000","60%or$4,860,000",P*-3.0or2.375%,30Years(360Phase),"$45,358/Month"
0,Price(HK$)6.15M(Premium Paid),,595,789,75%,,Southeast,,,04/03/2019, 62-66 SIU LEK YUEN ROAD,3Blocks, Nearby Kindergarten SHATIN; Primary 91; Secondary SHATIN,"1,836Units","30April,1990(BlockA,C),15February,1990(BlockB)",,"$6,150,000","60%or$3,690,000",P*-3.0or2.375%,30Years(360Phase),"$34,438/Month"
0,Price(HK$)3.88M(Premium Paid),,385,509,76%,2room(s),East,Bright&OpenView,,18/05/2019, 1 LEUNG WAN STREET,2Blocks, Nearby Kindergarten TUEN MUN; Primary 70; Secondary TUEN MUN,"1,224Units","26July,1991","School,Children'sPlayArea,Garden","$3,880,000","60%or$2,328,000",P*-3.0or2.375%,30Years(360Phase),"$21,727/Month"
0,Price(HK$)20M,,763,"1,000",76%,3room(s),South,"Bright&OpenView,SeaView",,14/05/2019, 2 SEYMOUR ROAD,1Block, Nearby Kindergarten CENTRAL & WESTERN; Primary 11; Secondary CENTRAL & WESTERN,328Units,"4July,1994",,"$20,000,000","50%or$10,000,000",P*-3.0or2.375%,30Years(360Phase),"$93,329/Month"
0,Price(HK$)16.8M,"Rent(HK$)32,000","1,015","1,380",74%,,,,,08/05/2019, 200 CASTLE PEAK ROAD TING KAU,2Blocks, Nearby Kindergarten TSUEN WAN; Primary 62; Secondary TSUEN WAN,124Units,"28September,1995",,"$16,800,000","50%or$8,400,000",P*-3.0or2.375%,30Years(360Phase),"$78,396/Month"
0,Price(HK$)8.25M,,522,595,88%,2room(s),,,,22/04/2019," 117 KING'S ROAD, 172 ELECTRIC ROAD",2Blocks, Nearby Kindergarten EAST; Primary 14; Secondary EAST,376Units,"28June,1979",,"$8,250,000","60%or$4,950,000",P*-3.0or2.375%,30Years(360Phase),"$46,198/Month"
0,Price(HK$)28M,,889,,,,,,PrivateSwimmingPool,11/05/2019, 9 AUSTIN ROAD WEST,"4Towers,Tower1toTower5(Tower4isomitted)", Nearby Kindergarten YAU TSIM MONG; Primary 31; Secondary YAU TSIM MONG,691Units,"30December,2014",,"$28,000,000","50%or$14,000,000",P*-3.0or2.375%,30Years(360Phase),"$130,660/Month"
0,Price(HK$)5.5M,,399,533,75%,,,,,19/05/2019, 18 FANLING STATION ROAD,7, Nearby Kindergarten NORTH; Primary 81; Secondary NORTH,"1,280Units","28May,1993","TableTennisCourt,SwimmingPool,TennisCourt","$5,500,000","60%or$3,300,000",P*-3.0or2.375%,30Years(360Phase),"$30,798/Month"
0,Price(HK$)10.8M,,540,659,82%,3room(s),Southeast,Bright&OpenView,,17/05/2019," 21-23 TAI ON STREET, 31-59 TAI HONG STREET, 60-64 LEI KING ROAD",17, Nearby Kindergarten EAST; Primary 14; Secondary EAST,"2,295Units","20February,1989(YeeCheungMansion,YeeHoiMansion,YeeQunMansion,YeeYunMansion),21June,1988(KwunFaiMansion,KwunFungMansion,KwunHoiMansion,YatHongMansion,KwunKingMansion,YatSingMansion,YatWahMansion,YatWingMansion),27May,1988(OnChakMansion,OnHiuMansion,OnMingMansion,OnPingMansion,OnTsuiMansion)",,"$10,800,000","50%or$5,400,000",P*-3.0or2.375%,30Years(360Phase),"$50,397/Month"
0,Price(HK$)6.95M,,531,698,76%,3room(s),Northeast,MountainView,,18/04/2019, 18 TUEN KWAI ROAD,4, Nearby Kindergarten TUEN MUN; Primary 71; Secondary TUEN MUN,684Units,"28June,2004",,"$6,950,000","60%or$4,170,000",P*-3.0or2.375%,30Years(360Phase),"$38,918/Month"
0,Price(HK$)9.8M,,757,992,76%,,,"Bright&OpenView,MountainView,OverlookingToloHarbour",,21/04/2019, 18 PO TAI STREET,6Towers&14DetachedHouse, Nearby Kindergarten SHATIN; Primary 89; Secondary SHATIN,"1,143Units","25March,2011",ClubOceanaire,"$9,800,000","51%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)16M,,738,881,84%,3room(s),,,,20/05/2019," 6-16 HONG ON STREET, 1-31 HONG SHING STREET, 31-45 HONG YUE STREET",17, Nearby Kindergarten EAST; Primary 14; Secondary EAST,"6,648Units","23June,1987(BlockQ,R),18May,1987(BlockN,P),14May,1987(BlockL,M),25February,1987(BlockK),12January,1987(BlockJ),26November,1986(BlockH),12June,1986(BlockE-G),09April,1986(BlockA,C,D),19December,1985(BlockB)","OutdoorSwimmingPool,TennisCourt,SquashCourt,Gymnasium,ChildrenPlayground,JoggingTracks,RestGarden","$16,000,000","50%or$8,000,000",P*-3.0or2.375%,30Years(360Phase),"$74,663/Month"
0,Price(HK$)7.88M,,546,736,74%,1room(s),West,Bright&OpenView,,14/05/2019, 9 WAH KING HILL ROAD,"22Blocks(Blocks1A,1-21)", Nearby Kindergarten KWAI TSING; Primary 65; Secondary KWAI TSING,"1,502Units","11July,1989(Block21),07August,1987(Block18-20),26November,1986(Block15-17),28August,1986(Block13,14),09July,1986(Block11,12),29May,1986(Block1,1A,2-5),02January,1986(Block9,10),13May,1985(Block6,7),18October,1984(Block8)","OutdoorPlayground,ChildrenRecreationFacilities,SaunaRoom,SquashCourt,Gymnasium,TennisCourt,OutdoorSwimmingPool,ClubHouseRestaurant,TableTennisRoom,ChildrenPlayRoom,ReadingArea,MeetingRoom","$7,880,000","60%or$4,728,000",P*-3.0or2.375%,30Years(360Phase),"$44,126/Month"
0,Price(HK$)7.8M(Premium Paid),,421,559,75%,2room(s),Southeast,SeaView,,14/05/2019, 52 CAPE ROAD,4Blocks, Nearby Kindergarten SOUTH; Primary 18; Secondary SOUTH,984Units,"8August,2000",,"$7,800,000","60%or$4,680,000",P*-3.0or2.375%,30Years(360Phase),"$43,678/Month"
0,Price(HK$)7.3M,,479,600,80%,3room(s),South,SeaView,,16/05/2019, 4 WAH LOK PATH,1Block, Nearby Kindergarten SOUTH; Primary 18; Secondary SOUTH,200Units,"21March,1978",,"$7,300,000","60%or$4,380,000",P*-3.0or2.375%,30Years(360Phase),"$40,878/Month"
